"PAG_NAME","ITM_NAME","CDL_NAME","CODE","DECODE","LAST_UPDATE"
"ind_upsit","SCENT_24_RESPONSE","SCNT24","1","ROOT BEER","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_25_RESPONSE","SCNT25","4","black pepper","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_25_RESPONSE","SCNT25","3","root beer","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_25_RESPONSE","SCNT25","2","DILL PICKLE","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_25_RESPONSE","SCNT25","1","pineapple","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_26_RESPONSE","SCNT26","4","onion","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_26_RESPONSE","SCNT26","3","PINEAPPLE","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_26_RESPONSE","SCNT26","2","whiskey","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_26_RESPONSE","SCNT26","1","smoke","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_27_RESPONSE","SCNT27","4","LIME","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_27_RESPONSE","SCNT27","3","turpentine","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_27_RESPONSE","SCNT27","2","garlic","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_27_RESPONSE","SCNT27","1","musk","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_28_RESPONSE","SCNT28","4","turpentine","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_28_RESPONSE","SCNT28","3","bubble gum","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_28_RESPONSE","SCNT28","2","ORANGE","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_28_RESPONSE","SCNT28","1","cheddar cheese","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_29_RESPONSE","SCNT29","4","leather","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_29_RESPONSE","SCNT29","3","pumpkin pie","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_29_RESPONSE","SCNT29","2","WINTERGREEN","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_29_RESPONSE","SCNT29","1","lime","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_30_RESPONSE","SCNT30","4","WATERMELON","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_30_RESPONSE","SCNT30","3","orange","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_30_RESPONSE","SCNT30","2","menthol,","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_30_RESPONSE","SCNT30","1","chili","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_11_RESPONSE","SCNT11","4","fruitpunch","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_11_RESPONSE","SCNT11","3","ONION","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_11_RESPONSE","SCNT11","2","banana","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_11_RESPONSE","SCNT11","1","chocolate","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_12_RESPONSE","SCNT12","4","pumpkin pie","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_12_RESPONSE","SCNT12","3","menthol","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_12_RESPONSE","SCNT12","2","FRUITPUNCH","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_12_RESPONSE","SCNT12","1","soap","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_13_RESPONSE","SCNT13","4","cherry","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_13_RESPONSE","SCNT13","3","cheddar cheese","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_13_RESPONSE","SCNT13","2","pineapple","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_13_RESPONSE","SCNT13","1","LICORICE","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_14_RESPONSE","SCNT14","4","CHEDDAR CHEESE","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_14_RESPONSE","SCNT14","3","coconut","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_14_RESPONSE","SCNT14","2","cherry","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_14_RESPONSE","SCNT14","1","paint thinner","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_15_RESPONSE","SCNT15","4","coconut","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_15_RESPONSE","SCNT15","3","pine","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_15_RESPONSE","SCNT15","2","CINNAMON","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_15_RESPONSE","SCNT15","1","cola","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_16_RESPONSE","SCNT16","4","GASOLINE","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_16_RESPONSE","SCNT16","3","peach","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_16_RESPONSE","SCNT16","2","lemon","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_16_RESPONSE","SCNT16","1","rose","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_17_RESPONSE","SCNT17","4","cedar","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_17_RESPONSE","SCNT17","3","chocolate","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_17_RESPONSE","SCNT17","2","dill pickle,","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_17_RESPONSE","SCNT17","1","STRAWBERRY","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_18_RESPONSE","SCNT18","4","root beer","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_18_RESPONSE","SCNT18","3","lemon","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_18_RESPONSE","SCNT18","2","gasoline","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_18_RESPONSE","SCNT18","1","CEDAR","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_19_RESPONSE","SCNT19","4","black pepper","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_19_RESPONSE","SCNT19","3","root beer","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_19_RESPONSE","SCNT19","2","CHOCOLATE","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_19_RESPONSE","SCNT19","1","lemon","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_20_RESPONSE","SCNT20","4","cheddar cheese","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_20_RESPONSE","SCNT20","3","GINGERBREAD","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_20_RESPONSE","SCNT20","2","apple","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_20_RESPONSE","SCNT20","1","menthol","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_01_RESPONSE","SCNT01","4","lilac","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_01_RESPONSE","SCNT01","3","peanuts","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_01_RESPONSE","SCNT01","2","PIZZA,","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_01_RESPONSE","SCNT01","1","gasoline","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_02_RESPONSE","SCNT02","4","watermelon","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_02_RESPONSE","SCNT02","3","wintergreen","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_02_RESPONSE","SCNT02","2","BUBBLEGUM","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_02_RESPONSE","SCNT02","1","dillpickle","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_03_RESPONSE","SCNT03","4","MENTHOL","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_03_RESPONSE","SCNT03","3","strawberry","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_03_RESPONSE","SCNT03","2","licorice","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_03_RESPONSE","SCNT03","1","tomato","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_04_RESPONSE","SCNT04","4","CHERRY","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_04_RESPONSE","SCNT04","3","lime","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_04_RESPONSE","SCNT04","2","honey","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_04_RESPONSE","SCNT04","1","whiskey","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_05_RESPONSE","SCNT05","4","pineapple","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_05_RESPONSE","SCNT05","3","MOTOROIL","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_05_RESPONSE","SCNT05","2","pizza","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_05_RESPONSE","SCNT05","1","grass","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_06_RESPONSE","SCNT06","4","cola","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_06_RESPONSE","SCNT06","3","fruitpunch","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_06_RESPONSE","SCNT06","2","MINT","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_06_RESPONSE","SCNT06","1","skunk","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_07_RESPONSE","SCNT07","4","motor oil","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_07_RESPONSE","SCNT07","3","cherry","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_07_RESPONSE","SCNT07","2","garlic","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_07_RESPONSE","SCNT07","1","BANANA","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_08_RESPONSE","SCNT08","4","banana","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_08_RESPONSE","SCNT08","3","chili","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_08_RESPONSE","SCNT08","2","CLOVE","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_08_RESPONSE","SCNT08","1","licorice","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_09_RESPONSE","SCNT09","4","apple","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_09_RESPONSE","SCNT09","3","LEATHER","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_09_RESPONSE","SCNT09","2","lilac","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_09_RESPONSE","SCNT09","1","clove","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_10_RESPONSE","SCNT10","4","honey","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_10_RESPONSE","SCNT10","3","cedar","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_10_RESPONSE","SCNT10","2","COCONUT","2018-02-20 12:14:23.0"
"ind_upsit","SCENT_10_RESPONSE","SCNT10","1","skunk","2018-02-20 12:14:23.0"
"ind_av133_metadata","scan_quality_rating_pet","SCANQUAL","1","good quality","2016-12-23 09:15:34.0"
"ind_av133_metadata","scan_quality_rating_pet","SCANQUAL","2","adequate quality","2016-12-23 09:15:48.0"
"ind_av133_metadata","scan_quality_rating_pet","SCANQUAL","3","lower quality","2016-12-23 09:15:59.0"
"FOUND","FOFOLLOWST","FOLLOWST","1","Baseline survey completion in process","2017-10-20 08:49:11.0"
"FOUND","FOFOLLOWST","FOLLOWST","10","Baseline survey completed","2017-10-20 08:35:54.0"
"FOUND","FOFOLLOWST","FOLLOWST","11","Follow up 1 survey completed","2017-10-20 08:36:25.0"
"FOUND","FOFOLLOWST","FOLLOWST","12","Follow up 2 survey completed","2017-10-20 08:36:40.0"
"FOUND","FOFOLLOWST","FOLLOWST","13","Follow up 3 survey completed","2017-10-20 08:36:49.0"
"FOUND","FOFOLLOWST","FOLLOWST","14","Follow up 4 survey completed","2017-10-20 08:37:47.0"
"FOUND","FOFOLLOWST","FOLLOWST","15","Follow up 5 survey completed","2017-10-20 08:38:00.0"
"FOUND","FOFOLLOWST","FOLLOWST","16","Follow up 6 survey completed","2017-10-20 08:38:22.0"
"FOUND","FOSTATUS","FOSTATCD","1","Consented to FOUND and active in FOUND","2017-10-25 13:57:43.0"
"FOUND","FOSTATUS","FOSTATCD","9","Deceased after consented to FOUND","2017-10-25 13:57:43.0"
"FOUND","FOSTATUS","FOSTATCD","10","Withdrew after consented to FOUND","2017-10-25 13:57:43.0"
