"MOD_NAME","ITM_NAME","SEQ_NO","DSCR","ITM_TYPE","FLD_LEN","DECML","MIN_LEN","MAX_LEN","CODELIST","update_stamp"
"SFT","VLTANIM","8","Total Number of animals","NUMBER","2","0","","","","2017-06-12 07:11:47.0"
"SFT","VLTVEG","9","Total Number of vegetable","NUMBER","2","0","","","","2017-06-12 07:11:47.0"
"SFT","VLTFRUIT","10","Total Number of fruits","NUMBER","2","0","","","","2017-06-12 07:11:47.0"
"SFT","AGE_ASSESS_SFTANIM","11","Age at Assessment - Sem. Fluency","NUMBER","8","","","","","2017-06-12 07:11:47.0"
"SFT","DVS_SFTANIM","12","Derived-Sem. Fluency-Animal Scaled Score","NUMBER","8","","","","","2017-06-12 07:11:47.0"
"SFT","DVT_SFTANIM","13","Derived-Sem. Fluency-Animal T-Score","NUMBER","8","","","","","2017-06-12 07:11:47.0"
"SFT","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:47.0"
"SFT","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:47.0"
"SFT","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:47.0"
"SFT","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:47.0"
"SIG","","0","Signature Form","","","","","","","2017-06-12 07:11:47.0"
"SIG","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:47.0"
"SIG","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:47.0"
"SIG","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:47.0"
"SIG","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:47.0"
"SIG","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"SIG","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"SIG","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:47.0"
"SIG","VISSTAT","9","Visit completion status","CHAR","1","","","","VISSTAT","2017-06-12 07:11:47.0"
"SIG","VISSTCM","10","Visit completion status comment","CHAR","240","","","","","2017-06-12 07:11:47.0"
"SIG","VISMSRSN","11","Visit Missed Reason","CHAR","2","","","","VISMSRSN","2017-06-12 07:11:47.0"
"SIG","VISMSCM","12","Visit Missed Reason Comment","CHAR","240","","","","","2017-06-12 07:11:47.0"
"SIG","ASSESCMP","13","Were all assessments for visit completed","CHAR","1","","","","YN","2017-06-12 07:11:47.0"
"SIG","LGCMED2","15","Reviewed ConMed -2","CHAR","1","","","","LGCMED","2017-06-12 07:11:47.0"
"SIG","LGAE2","16","Reviewed AE -2","CHAR","1","","","","LGEVENT","2017-06-12 07:11:47.0"
"SIG","LGCONDTN","17","Reviewed Med Conditions","CHAR","1","","","","LGCONDTN","2017-06-12 07:11:47.0"
"SIG","COMM","18","Comments","CHAR","240","","","","","2017-06-12 07:11:47.0"
"SIG","INVSTAFF","20","Investigator Staff Code","CHAR","4","","","","","2017-06-12 07:11:47.0"
"SIG","COSTAFF","21","Coordinator Staff Code","CHAR","4","","","","","2017-06-12 07:11:47.0"
"SIG","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:47.0"
"SIG","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:47.0"
"SIG","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:47.0"
"SIG","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:47.0"
"SITEXFER","","0","Site Transfer Form","","","","","","","2017-06-12 07:11:47.0"
"SITEXFER","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:47.0"
"SITEXFER","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:47.0"
"SITEXFER","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:47.0"
"SITEXFER","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:47.0"
"SITEXFER","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"SITEXFER","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"SITEXFER","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:47.0"
"SITEXFER","RECNSTDT","8","Date of re-consent","DATE","","","","","","2017-06-12 07:11:47.0"
"SITEXFER","TRANSCNO","9","Transferring site number","CHAR","3","","","","","2017-06-12 07:11:47.0"
"SITEXFER","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:47.0"
"SITEXFER","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:47.0"
"SITEXFER","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:47.0"
"SITEXFER","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:47.0"
"SITE_NAMES","CNO","1","Center Number","CHAR","10","","","","","2017-06-12 07:11:47.0"
"SITE_NAMES","SITE_NAME","2","Center Name","CHAR","2000","","","","","2017-06-12 07:11:47.0"
"SKBIO","","0","Skin Biopsy","","","","","","","2017-06-12 07:11:47.0"
"SKBIO","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:47.0"
"SKBIO","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:47.0"
"SKBIO","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:47.0"
"SKBIO","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:47.0"
"SKBIO","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"SKBIO","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"SKBIO","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:47.0"
"SKBIO","SKBIOCMP","8","Was biopsy completed","CHAR","1","","","","YN","2017-06-12 07:11:47.0"
"SKBIO","ANSTHADM","9","Was anesthesia administered","CHAR","1","","","","YN","2017-06-12 07:11:47.0"
"SKBIO","SKBIOLOC","10","Location of skin biopsy","CHAR","1","","","","LOCATNA","2017-06-12 07:11:47.0"
"SKBIO","SBIOLCCM","11","Location of biopsy - other, specify","CHAR","240","","","","","2017-06-12 07:11:47.0"
"SKBIO","SKBIOSID","12","Which side of body was biopsy performed","CHAR","1","","","","RTLT","2017-06-12 07:11:47.0"
"SKBIO","BIOCMPLC","13","Complications during the biopsy","CHAR","1","","","","YN","2017-06-12 07:11:47.0"
"SKBIO","WOUNDCLS","14","Type of wound closure","CHAR","1","","","","WNDCLSR","2017-06-12 07:11:47.0"
"SKBIO","WNDCLSCM","15","Other wound closure, specify","CHAR","240","","","","","2017-06-12 07:11:47.0"
"SKBIO","BIOCOLTM","16","Time biopsy collected","TIME","","","","","","2017-06-12 07:11:47.0"
"SKBIO","BIOFRGTM","17","Time biopsy specimen was refrigerated","TIME","","","","","","2017-06-12 07:11:47.0"
"SKBIO","SHIPDT","18","Date shipped","DATE","","","","","","2017-06-12 07:11:47.0"
"SKBIO","COMM","19","Comments","CHAR","240","","","","","2017-06-12 07:11:47.0"
"SKBIO","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:47.0"
"SKBIO","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:47.0"
"SKBIO","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:47.0"
"SKBIO","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:47.0"
"SKBIOELG","","0","Skin Biopsy Eligibility","","","","","","","2017-06-12 07:11:47.0"
"SKBIOELG","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:47.0"
"SKBIOELG","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:47.0"
"SKBIOELG","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:47.0"
"SKBIOELG","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:47.0"
"SKBIOELG","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"SKBIOELG","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"SKBIOELG","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:47.0"
"SKBIOELG","SIGNCNST","8","Signed Consent","CHAR","1","","","","CHECKBOX","2017-06-12 07:11:47.0"
"SKBIOELG","SKBICNDT","9","Skin biopsy Informed consent date","DATE","","","","","","2017-06-12 07:11:47.0"
"SKBIOELG","INEX1","10","Inclusion Exclusion question 1","CHAR","1","","","","YN","2017-06-12 07:11:47.0"
"SKBIOELG","INEX2","11","Inclusion Exclusion question 2","CHAR","1","","","","YN","2017-06-12 07:11:47.0"
"SKBIOELG","INEX3","12","Inclusion Exclusion question 3","CHAR","1","","","","YN","2017-06-12 07:11:47.0"
"SKBIOELG","INEX4","13","Inclusion Exclusion question 4","CHAR","1","","","","YN","2017-06-12 07:11:47.0"
"SKBIOELG","INEX5","14","Inclusion Exclusion question 5","CHAR","1","","","","YN","2017-06-12 07:11:47.0"
"SKBIOELG","INEX6","15","Inclusion Exclusion question 6","CHAR","1","","","","YN","2017-06-12 07:11:47.0"
"SKBIOELG","INEX7","16","Inclusion Exclusion question 7","CHAR","1","","","","YN","2017-06-12 07:11:47.0"
"SKBIOELG","INEX8","17","Inclusion Exclusion question 8","CHAR","1","","","","YN","2017-06-12 07:11:47.0"
"SKBIOELG","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:47.0"
"SKBIOELG","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:47.0"
"SKBIOELG","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:47.0"
"SKBIOELG","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:47.0"
"SLFREF","","0","Self Referrals PPMI Pathology Core","","","","","","","2018-06-03 00:51:47.0"
"SLFREF","REC_ID","1","Record ID","NUMBER","12","0","","","","2018-06-03 00:51:47.0"
"SLFREF","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2018-06-03 00:51:47.0"
"SLFREF","CNO","3","Center Number","CHAR","4","","","","","2018-06-03 00:51:47.0"
"SLFREF","PATNO","4","Patient Number","CHAR","8","","","","","2018-06-03 00:51:47.0"
"SLFREF","EVENT_ID","5","Event Name","CHAR","8","","","","","2018-06-03 00:51:47.0"
"SLFREF","PAG_NAME","6","Page Name","CHAR","8","","","","","2018-06-03 00:51:47.0"
"SLFREF","INFODT","7","Event Date","DATE","","","","","","2018-06-03 00:51:47.0"
"SLFREF","SLFREFDT","8","Self Referral Date","DATE","","","","","","2018-06-03 00:51:47.0"
"SLFREF","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2018-06-03 00:51:47.0"
"SLFREF","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2018-06-03 00:51:47.0"
"SLFREF","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2018-06-03 00:51:47.0"
"SLFREF","SITE_APRV","104","Date site approved the data","DATE","","","","","","2018-06-03 00:51:47.0"
"SOCIOECO","","0","Socio-Economics","","","","","","","2017-06-12 07:11:47.0"
"SOCIOECO","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:47.0"
"SOCIOECO","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:47.0"
"SOCIOECO","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:47.0"
"SOCIOECO","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:47.0"
"SOCIOECO","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"SOCIOECO","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"SOCIOECO","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:47.0"
"SOCIOECO","EDUCYRS","8","Number of years of education","NUMBER","2","0","0","99","","2017-06-12 07:11:47.0"
"SOCIOECO","HANDED","9","Handedness","CHAR","1","","","","HANDED","2017-06-12 07:11:47.0"
"SOCIOECO","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:47.0"
"SOCIOECO","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:47.0"
"SOCIOECO","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:47.0"
"SOCIOECO","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:47.0"
"STAI","","0","State-Trait Anxiety Inventory","","","","","","","2017-06-12 07:11:47.0"
"STAI","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:47.0"
"STAI","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:47.0"
"STAI","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:47.0"
"STAI","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:47.0"
"STAI","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"STAI","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"STAI","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:47.0"
"STAI","STAIAD1","8","STAI Question 1","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD2","9","STAI Question 2","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD3","10","STAI Question 3","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD4","11","STAI Question 4","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD5","12","STAI Question 5","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD6","13","STAI Question 6","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD7","14","STAI Question 7","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD8","15","STAI Question 8","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD9","16","STAI Question 9","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD10","17","STAI Question 10","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD11","18","STAI Question 11","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD12","19","STAI Question 12","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD13","20","STAI Question 13","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD14","21","STAI Question 14","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD15","22","STAI Question 15","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD16","23","STAI Question 16","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD17","24","STAI Question 17","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD18","25","STAI Question 18","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD19","26","STAI Question 19","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD20","27","STAI Question 20","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD21","28","STAI Question 21","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD22","29","STAI Question 22","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD23","30","STAI Question 23","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD24","31","STAI Question 24","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD25","32","STAI Question 25","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD26","33","STAI Question 26","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD27","34","STAI Question 27","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD28","35","STAI Question 28","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD29","36","STAI Question 29","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD30","37","STAI Question 30","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD31","38","STAI Question 31","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD32","39","STAI Question 32","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD33","40","STAI Question 33","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD34","41","STAI Question 34","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD35","42","STAI Question 35","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD36","43","STAI Question 36","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD37","44","STAI Question 37","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD38","45","STAI Question 38","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD39","46","STAI Question 39","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","STAIAD40","47","STAI Question 40","NUMBER","1","0","1","4","","2017-06-12 07:11:47.0"
"STAI","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:47.0"
"STAI","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:47.0"
"STAI","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:47.0"
"STAI","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:47.0"
"ST_CATALOG","PATNO","1","Patient Number","CHAR","8","","","","","2016-02-01 10:01:14.0"
"ST_CATALOG","STRPLCVS","2","ST Replaces Visit","CHAR","6","","","","EVENT_ID","2016-02-01 10:07:28.0"
"ST_CATALOG","STVIS","3","Visit Replaced with ST Event","CHAR","2","","","","YN","2016-02-01 10:11:20.0"
"SURGPD","","0","Surgery for Parkinson Disease","","","","","","","2017-06-12 07:11:47.0"
"SURGPD","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:47.0"
"SURGPD","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:47.0"
"SURGPD","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:47.0"
"SURGPD","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:47.0"
"SURGPD","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"SURGPD","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"SURGPD","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:47.0"
"SURGPD","PDSURG","8","Had surgery for Parkinson disease","CHAR","1","","","","YN","2017-06-12 07:11:47.0"
"SURGPD","PDSURGDT","9","Date of surgery for Parkinson disease","DATE","","","","","","2017-06-12 07:11:47.0"
"SURGPD","PDSRGEST","10","Estimation of surgery date","CHAR","1","","","","DATEEST2","2017-06-12 07:11:47.0"
"SURGPD","PDSURGTP","11","Type of surgery for Parkinson disease","CHAR","1","","","","PDSURGTP","2017-06-12 07:11:47.0"
"SURGPD","PDSRGTPC","12","Type of surgery for PD - other, specify","CHAR","200","","","","","2017-06-12 07:11:47.0"
"SURGPD","PDSURGSD","13","Side of surgery for Parkinson disease","CHAR","1","","","","PDSURGSD","2017-06-12 07:11:47.0"
"SURGPD","PDSLGPI","15","PD Surgery location - GPi","CHAR","1","","","","CHECKBOX","2017-06-12 07:11:47.0"
"SURGPD","PDSLSTN","16","PD Surgery location - STN","CHAR","1","","","","CHECKBOX","2017-06-12 07:11:47.0"
"SURGPD","PDSLOTH","17","PD Surgery location - Other","CHAR","1","","","","CHECKBOX","2017-06-12 07:11:47.0"
"SURGPD","PDSLOTCM","18","Location of surgery for PD-other,specify","CHAR","200","","","","","2017-06-12 07:11:47.0"
"SURGPD","PDSLNA","19","PD Surgery location - Not Applicable","CHAR","1","","","","CHECKBOX","2017-06-12 07:11:47.0"
"SURGPD","PDSLUNK","20","PD Surgery location - Unknown","CHAR","1","","","","CHECKBOX","2017-06-12 07:11:47.0"
"SURGPD","COMM","21","Comments","CHAR","240","","","","","2017-06-12 07:11:47.0"
"SURGPD","ORIG_ENTRY","101","Date of original data entry","DATE","","","","","","2017-06-12 07:11:47.0"
"SURGPD","LAST_UPDATE","102","Date of most recent update to record","DATE","","","","","","2017-06-12 07:11:47.0"
"SURGPD","QUERY","103","Any open/pending queries on this record","NUMBER","8","","","","","2017-06-12 07:11:47.0"
"SURGPD","SITE_APRV","104","Date site approved the data","DATE","","","","","","2017-06-12 07:11:47.0"
"TAPCONCL","","0","TAP-PD Conclusion","","","","","","","2017-06-12 07:11:47.0"
"TAPCONCL","REC_ID","1","Record ID","NUMBER","12","0","","","","2017-06-12 07:11:47.0"
"TAPCONCL","F_STATUS","2","Data status: Verified, Secured or Locked","CHAR","1","","","","","2017-06-12 07:11:47.0"
"TAPCONCL","CNO","3","Center Number","CHAR","4","","","","","2017-06-12 07:11:47.0"
"TAPCONCL","PATNO","4","Patient Number","CHAR","8","","","","","2017-06-12 07:11:47.0"
"TAPCONCL","EVENT_ID","5","Event Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"TAPCONCL","PAG_NAME","6","Page Name","CHAR","8","","","","","2017-06-12 07:11:47.0"
"TAPCONCL","INFODT","7","Event Date","DATE","","","","","","2017-06-12 07:11:47.0"
"TAPCONCL","COMPLT","8","Did the subject complete the study?","CHAR","2","","","","COMPLT","2017-06-12 07:11:47.0"
"TAPCONCL","WDDT","9","Withdrawal date","DATE","","","","","","2017-06-12 07:11:47.0"
